"","STN_NAME","param","date","value","SMPL_COLL_DT","n_reps","monitoring_program","rep","f_pon","SMPL_COLL_DT_est","offset","sample_dt","sample_date","tide_dt_High","tide_dt_Low","hours_since_High","hours_since_low","v_High","v_Low","tide_change","n_unique_tides","same_tide_cycle"
"1037","gtmfmnut","TKN-D",2003-06-25,NA,2003-06-25 09:45:00,2,1,1,"<-1>","2003-06-25 08:45:00","1H 0M 0S","2003-06-25 09:45:00","2003-06-25","2003-06-25 07:06:00","2003-06-25 01:09:00",2.65,8.6,0.962,0.135,"Falling",1,TRUE
"1038","gtmfmnut","TKN-D",2003-07-29,NA,2003-07-29 12:37:00,2,1,1,"<-1>","2003-07-29 11:37:00","1H 0M 0S","2003-07-29 12:37:00","2003-07-29","2003-07-29 10:26:00","2003-07-29 04:27:00",2.18333333333333,8.16666666666667,1.086,0.01,"Falling",1,TRUE
"1039","gtmfmnut","TKN-D",2003-08-26,NA,2003-08-26 10:53:00,2,1,1,"<-1>","2003-08-26 09:53:00","1H 0M 0S","2003-08-26 10:53:00","2003-08-26","2003-08-26 09:09:00","2003-08-26 03:10:00",1.73333333333333,7.71666666666667,1.258,0.148,"Falling",1,TRUE
"1040","gtmfmnut","TKN-D",2003-09-24,NA,2003-09-24 09:08:00,2,1,1,"<-1>","2003-09-24 08:08:00","1H 0M 0S","2003-09-24 09:08:00","2003-09-24","2003-09-24 08:41:00","2003-09-24 02:33:00",0.45,6.58333333333333,1.462,0.18,"Falling",1,TRUE
"1041","gtmfmnut","TKN-D",2003-10-23,NA,2003-10-23 11:08:00,2,1,1,"<-1>","2003-10-23 10:08:00","1H 0M 0S","2003-10-23 11:08:00","2003-10-23","2003-10-23 08:13:00","2003-10-23 01:56:00",2.91666666666667,9.2,1.579,0.11,"Falling",1,TRUE
"1042","gtmfmnut","TKN-D",2003-11-24,NA,2003-11-24 10:33:00,2,1,1,"<-1>","2003-11-24 10:33:00","1H 0M 0S","2003-11-24 10:33:00","2003-11-24","2003-11-24 09:24:00","2003-11-24 02:51:00",1.15,7.7,1.862,-0.144,"Falling",1,TRUE
"1043","gtmfmnut","TKN-D",2003-12-11,NA,2003-12-11 12:15:00,2,1,1,"<-1>","2003-12-11 12:15:00","1H 0M 0S","2003-12-11 12:15:00","2003-12-11","2003-12-11 10:58:00","2003-12-11 04:24:00",1.28333333333333,7.85,1.439,0.088,"Falling",1,TRUE
"1044","gtmfmnut","TKN-D",2004-01-07,NA,2004-01-07 09:15:00,2,1,1,"<-1>","2004-01-07 09:15:00","1H 0M 0S","2004-01-07 09:15:00","2004-01-07","2004-01-07 09:13:00","2004-01-07 02:42:00",0.0333333333333333,6.55,1.366,-0.052,"Falling",1,TRUE
"1045","gtmfmnut","TKN-D",2004-02-04,NA,2004-02-04 12:32:00,2,1,1,"<-1>","2004-02-04 12:32:00","1H 0M 0S","2004-02-04 12:32:00","2004-02-04","2004-02-04 08:05:00","2004-02-04 01:35:00",4.45,10.95,1.295,-0.061,"Falling",1,TRUE
"1046","gtmfmnut","TKN-D",2004-03-17,NA,2004-03-17 12:45:00,2,1,1,"<-1>","2004-03-17 12:45:00","1H 0M 0S","2004-03-17 12:45:00","2004-03-17","2004-03-17 06:42:00","2004-03-17 00:05:00",6.05,12.6666666666667,1.41,-0.054,"Falling",1,TRUE
"1047","gtmfmnut","TKN-D",2004-04-15,NA,2004-04-15 09:49:00,2,1,1,"<-1>","2004-04-15 08:49:00","1H 0M 0S","2004-04-15 09:49:00","2004-04-15","2004-04-15 07:21:00","2004-04-15 00:53:00",2.46666666666667,8.93333333333333,1.305,-0.014,"Falling",1,TRUE
"1048","gtmfmnut","TKN-D",2004-05-05,NA,2004-05-05 12:25:00,2,1,1,"<-1>","2004-05-05 11:25:00","1H 0M 0S","2004-05-05 12:25:00","2004-05-05","2004-05-05 10:41:00","2004-05-05 04:38:00",1.73333333333333,7.78333333333333,1.231,-0.233,"Falling",1,TRUE
"1049","gtmfmnut","TKN-D",2004-06-01,NA,2004-06-01 12:25:00,2,1,1,"<-1>","2004-06-01 11:25:00","1H 0M 0S","2004-06-01 12:25:00","2004-06-01","2004-06-01 08:31:00","2004-06-01 02:32:00",3.9,9.88333333333333,1.11,-0.189,"Falling",1,TRUE
"1050","gtmfmnut","TKN-D",2004-07-13,NA,2004-07-13 11:35:00,2,1,1,"<-1>","2004-07-13 10:35:00","1H 0M 0S","2004-07-13 11:35:00","2004-07-13","2004-07-13 07:20:00","2004-07-13 01:28:00",4.25,10.1166666666667,1.012,0.199,"Falling",1,TRUE
"1051","gtmfmnut","TKN-D",2004-08-16,NA,2004-08-16 13:35:00,2,1,1,"<-1>","2004-08-16 12:35:00","1H 0M 0S","2004-08-16 13:35:00","2004-08-16","2004-08-16 10:35:00","2004-08-16 04:31:00",3,9.06666666666667,1.221,0.125,"Falling",1,TRUE
"1052","gtmfmnut","TKN-D",2004-09-13,NA,2004-09-13 12:10:00,2,1,1,"<-1>","2004-09-13 11:10:00","1H 0M 0S","2004-09-13 12:10:00","2004-09-13","2004-09-13 09:19:00","2004-09-13 03:14:00",2.85,8.93333333333333,1.383,0.227,"Falling",1,TRUE
"1053","gtmfmnut","TKN-D",2004-10-25,NA,2004-10-25 12:35:00,2,1,1,"<-1>","2004-10-25 11:35:00","1H 0M 0S","2004-10-25 12:35:00","2004-10-25","2004-10-25 08:06:00","2004-10-25 01:49:00",4.48333333333333,10.7666666666667,1.643,0.188,"Falling",1,TRUE
"1054","gtmfmnut","TKN-D",2004-11-01,NA,2004-11-01 14:25:00,2,1,1,"<-1>","2004-11-01 14:25:00","1H 0M 0S","2004-11-01 14:25:00","2004-11-01","2004-11-01 11:59:00","2004-11-01 05:30:00",2.43333333333333,8.91666666666667,1.616,0.375,"Falling",1,TRUE
"1055","gtmfmnut","TKN-D",2004-12-08,NA,2004-12-08 10:30:00,2,1,1,"<-1>","2004-12-08 10:30:00","1H 0M 0S","2004-12-08 10:30:00","2004-12-08","2004-12-08 05:58:00","2004-12-07 23:23:00",4.53333333333333,11.1166666666667,1.387,0.012,"Falling",1,TRUE
"1056","gtmfmnut","TKN-D",2005-01-10,NA,2005-01-10 12:30:00,2,1,1,"<-1>","2005-01-10 12:30:00","1H 0M 0S","2005-01-10 12:30:00","2005-01-10","2005-01-10 09:08:00","2005-01-10 02:32:00",3.36666666666667,9.96666666666667,1.643,-0.314,"Falling",1,TRUE
"1057","gtmfmnut","TKN-D",2005-02-07,NA,2005-02-07 13:45:00,2,1,1,"<-1>","2005-02-07 13:45:00","1H 0M 0S","2005-02-07 13:45:00","2005-02-07","2005-02-07 07:59:00","2005-02-07 01:23:00",5.76666666666667,12.3666666666667,1.552,-0.276,"Falling",1,TRUE
"1058","gtmfmnut","TKN-D",2005-03-07,NA,2005-03-07 10:45:00,2,1,1,"<-1>","2005-03-07 10:45:00","1H 0M 0S","2005-03-07 10:45:00","2005-03-07","2005-03-07 06:49:00","2005-03-07 00:11:00",3.93333333333333,10.5666666666667,1.449,-0.152,"Falling",1,TRUE
"1059","gtmfmnut","TKN-D",2005-04-05,NA,2005-04-05 13:38:00,2,1,1,"<-1>","2005-04-05 12:38:00","1H 0M 0S","2005-04-05 13:38:00","2005-04-05","2005-04-05 07:31:00","2005-04-05 01:01:00",6.11666666666667,12.6166666666667,1.375,-0.109,"Falling",1,TRUE
"1060","gtmfmnut","TKN-D",2005-05-04,NA,2005-05-04 10:30:00,2,1,1,"<-1>","2005-05-04 09:30:00","1H 0M 0S","2005-05-04 10:30:00","2005-05-04","2005-05-04 07:09:00","2005-05-04 00:48:00",3.35,9.7,1.257,-0.079,"Falling",1,TRUE
"1061","gtmfmnut","TKN-D",2005-06-21,NA,2005-06-21 10:50:00,2,1,1,"<-1>","2005-06-21 09:50:00","1H 0M 0S","2005-06-21 10:50:00","2005-06-21","2005-06-21 09:25:00","2005-06-21 03:32:00",1.41666666666667,7.3,1.022,-0.164,"Falling",1,TRUE
"1062","gtmfmnut","TKN-D",2005-07-07,NA,2005-07-07 12:45:00,2,1,1,"<-1>","2005-07-07 11:45:00","1H 0M 0S","2005-07-07 12:45:00","2005-07-07","2005-07-07 10:58:00","2005-07-07 05:03:00",1.78333333333333,7.7,0.991,0.031,"Falling",1,TRUE
"1063","gtmfmnut","TKN-D",2005-08-03,NA,2005-08-03 12:20:00,2,1,1,"<-1>","2005-08-03 11:20:00","1H 0M 0S","2005-08-03 12:20:00","2005-08-03","2005-08-03 09:03:00","2005-08-03 03:14:00",3.28333333333333,9.1,1.101,0.193,"Falling",1,TRUE
"1064","gtmfmnut","TKN-D",2005-09-19,NA,2005-09-19 14:55:00,2,1,1,"<-1>","2005-09-19 13:55:00","1H 0M 0S","2005-09-19 14:55:00","2005-09-19","2005-09-19 11:09:00","2005-09-19 04:49:00",3.76666666666667,10.1,1.855,0.059,"Falling",1,TRUE
"1065","gtmfmnut","TKN-D",2005-10-03,NA,2005-10-03 14:00:00,2,1,1,"<-1>","2005-10-03 13:00:00","1H 0M 0S","2005-10-03 14:00:00","2005-10-03","2005-10-03 10:10:00","2005-10-03 03:52:00",3.83333333333333,10.1333333333333,1.564,0.248,"Falling",1,TRUE
"1066","gtmfmnut","TKN-D",2005-11-14,NA,2005-11-14 12:00:00,2,1,1,"<-1>","2005-11-14 12:00:00","1H 0M 0S","2005-11-14 12:00:00","2005-11-14","2005-11-14 07:47:00","2005-11-14 01:22:00",4.21666666666667,10.6333333333333,1.764,0.036,"Falling",1,TRUE
"1067","gtmfmnut","TKN-D",2005-12-06,NA,2005-12-06 11:30:00,2,1,1,"<-1>","2005-12-06 11:30:00","1H 0M 0S","2005-12-06 11:30:00","2005-12-06","2005-12-06 00:43:00","2005-12-06 06:41:00",10.7833333333333,4.81666666666667,1.254,0.045,"Rising",1,TRUE
"1068","gtmfmnut","TKN-D",2006-01-17,NA,2006-01-17 15:26:00,2,1,1,"<-1>","2006-01-17 15:26:00","1H 0M 0S","2006-01-17 15:26:00","2006-01-17","2006-01-17 11:17:00","2006-01-17 04:53:00",4.15,10.55,1.312,0.036,"Falling",1,TRUE
"1069","gtmfmnut","TKN-D",2006-02-14,NA,2006-02-14 15:01:00,2,1,1,"<-1>","2006-02-14 15:01:00","1H 0M 0S","2006-02-14 15:01:00","2006-02-14","2006-02-14 10:14:00","2006-02-14 03:54:00",4.78333333333333,11.1166666666667,1.303,-0.025,"Falling",1,TRUE
"1070","gtmfmnut","TKN-D",2006-03-14,NA,2006-03-14 12:16:00,2,1,1,"<-1>","2006-03-14 12:16:00","1H 0M 0S","2006-03-14 12:16:00","2006-03-14","2006-03-14 09:07:00","2006-03-14 02:53:00",3.15,9.38333333333333,1.261,-0.018,"Falling",1,TRUE
"1071","gtmfmnut","TKN-D",2006-04-12,NA,2006-04-12 13:16:00,2,1,1,"<-1>","2006-04-12 12:16:00","1H 0M 0S","2006-04-12 13:16:00","2006-04-12","2006-04-12 09:33:00","2006-04-12 03:29:00",3.71666666666667,9.78333333333333,1.162,-0.006,"Falling",1,TRUE
"1072","gtmfmnut","TKN-D",2006-05-10,NA,2006-05-10 11:01:00,2,1,1,"<-1>","2006-05-10 10:01:00","1H 0M 0S","2006-05-10 11:01:00","2006-05-10","2006-05-10 08:15:00","2006-05-10 02:15:00",2.76666666666667,8.76666666666667,1.026,0.025,"Falling",1,TRUE
"1073","gtmfmnut","TKN-D",2006-06-12,NA,2006-06-12 13:41:00,2,1,1,"<-1>","2006-06-12 12:41:00","1H 0M 0S","2006-06-12 13:41:00","2006-06-12","2006-06-12 10:48:00","2006-06-12 04:52:00",2.88333333333333,8.81666666666667,0.954,-0.14,"Falling",1,TRUE
"1074","gtmfmnut","TKN-D",2006-07-11,NA,2006-07-11 13:21:00,2,1,1,"<-1>","2006-07-11 12:21:00","1H 0M 0S","2006-07-11 13:21:00","2006-07-11","2006-07-11 10:25:00","2006-07-11 04:29:00",2.93333333333333,8.86666666666667,1.055,-0.133,"Falling",1,TRUE
"1075","gtmfmnut","TKN-D",2006-08-08,NA,2006-08-08 12:11:00,2,1,1,"<-1>","2006-08-08 11:11:00","1H 0M 0S","2006-08-08 12:11:00","2006-08-08","2006-08-08 09:07:00","2006-08-08 03:12:00",3.06666666666667,8.98333333333333,1.205,0.007,"Falling",1,TRUE
"1076","gtmfmnut","TKN-D",2006-09-25,NA,2006-09-25 11:53:00,2,1,1,"<-1>","2006-09-25 10:53:00","1H 0M 0S","2006-09-25 11:53:00","2006-09-25","2006-09-24 23:41:00","2006-09-25 05:35:00",12.2,6.3,1.47,0.337,"Rising",1,TRUE
"1077","gtmfmnut","TKN-D",2006-10-23,NA,2006-10-23 15:01:00,2,1,1,"<-1>","2006-10-23 14:01:00","1H 0M 0S","2006-10-23 15:01:00","2006-10-23","2006-10-23 10:56:00","2006-10-23 04:26:00",4.08333333333333,10.5833333333333,1.635,0.268,"Falling",1,TRUE
"1078","gtmfmnut","TKN-D",2006-11-08,NA,2006-11-08 11:46:00,2,1,1,"<-1>","2006-11-08 11:46:00","1H 0M 0S","2006-11-08 11:46:00","2006-11-08","2006-11-08 11:21:00","2006-11-08 04:48:00",0.416666666666667,6.96666666666667,1.842,0.114,"Falling",1,TRUE
"1079","gtmfmnut","TKN-D",2006-12-06,NA,2006-12-06 12:16:00,2,1,1,"<-1>","2006-12-06 12:16:00","1H 0M 0S","2006-12-06 12:16:00","2006-12-06","2006-12-06 10:11:00","2006-12-06 03:38:00",2.08333333333333,8.63333333333333,1.716,-0.048,"Falling",1,TRUE
"1080","gtmfmnut","TKN-D",2007-01-03,NA,2007-01-03 12:01:00,2,1,1,"<-1>","2007-01-03 12:01:00","1H 0M 0S","2007-01-03 12:01:00","2007-01-03","2007-01-03 09:05:00","2007-01-03 02:33:00",2.93333333333333,9.46666666666667,1.554,-0.12,"Falling",1,TRUE
"1081","gtmfmnut","TKN-D",2007-02-19,NA,2007-02-19 13:01:00,2,1,1,"<-1>","2007-02-19 13:01:00","1H 0M 0S","2007-02-19 13:01:00","2007-02-19","2007-02-19 10:42:00","2007-02-19 04:20:00",2.31666666666667,8.68333333333333,1.513,-0.261,"Falling",1,TRUE
"1082","gtmfmnut","TKN-D",2007-03-06,NA,2007-03-06 12:51:00,2,1,1,"<-1>","2007-03-06 12:51:00","1H 0M 0S","2007-03-06 12:51:00","2007-03-06","2007-03-06 10:56:00","2007-03-06 04:46:00",1.91666666666667,8.08333333333333,1.278,0.062,"Falling",1,TRUE
"1083","gtmfmnut","TKN-D",2007-04-04,NA,2007-04-04 13:36:00,2,1,1,"<-1>","2007-04-04 12:36:00","1H 0M 0S","2007-04-04 13:36:00","2007-04-04","2007-04-04 11:28:00","2007-04-04 05:24:00",2.13333333333333,8.2,1.182,0.057,"Falling",1,TRUE
"1084","gtmfmnut","TKN-D",2007-05-15,NA,2007-05-15 11:46:00,2,1,1,"<-1>","2007-05-15 10:46:00","1H 0M 0S","2007-05-15 11:46:00","2007-05-15","2007-05-15 08:49:00","2007-05-15 02:47:00",2.95,8.98333333333333,1.226,-0.215,"Falling",1,TRUE
"1085","gtmfmnut","TKN-D",2007-06-13,NA,2007-06-13 10:36:00,2,1,1,"<-1>","2007-06-13 09:36:00","1H 0M 0S","2007-06-13 10:36:00","2007-06-13","2007-06-13 08:29:00","2007-06-13 02:33:00",2.11666666666667,8.05,1.118,-0.142,"Falling",1,TRUE
"1086","gtmfmnut","TKN-D",2007-07-16,NA,2007-07-16 14:26:00,2,1,1,"<-1>","2007-07-16 13:26:00","1H 0M 0S","2007-07-16 14:26:00","2007-07-16","2007-07-16 11:44:00","2007-07-16 05:39:00",2.7,8.78333333333333,1.214,-0.051,"Falling",1,TRUE
"1087","gtmfmnut","TKN-D",2007-08-13,NA,2007-08-13 12:36:00,2,1,1,"<-1>","2007-08-13 11:36:00","1H 0M 0S","2007-08-13 12:36:00","2007-08-13","2007-08-13 10:32:00","2007-08-13 04:29:00",2.06666666666667,8.11666666666667,1.352,0.094,"Falling",1,TRUE
"1088","gtmfmnut","TKN-D",2007-09-11,NA,2007-09-11 11:56:00,2,1,1,"<-1>","2007-09-11 10:56:00","1H 0M 0S","2007-09-11 11:56:00","2007-09-11","2007-09-11 10:06:00","2007-09-11 03:57:00",1.83333333333333,7.98333333333333,1.532,0.24,"Falling",1,TRUE
"1089","gtmfmnut","TKN-D",2007-10-10,NA,2007-10-10 10:54:00,2,1,1,"<-1>","2007-10-10 09:54:00","1H 0M 0S","2007-10-10 10:54:00","2007-10-10","2007-10-10 09:37:00","2007-10-10 03:21:00",1.28333333333333,7.55,1.626,0.296,"Falling",1,TRUE
"1090","gtmfmnut","TKN-D",2007-11-13,NA,2007-11-13 12:51:00,2,1,1,"<-1>","2007-11-13 12:51:00","1H 0M 0S","2007-11-13 12:51:00","2007-11-13","2007-11-13 11:23:00","2007-11-13 04:45:00",1.46666666666667,8.1,1.526,0.25,"Falling",1,TRUE
"1091","gtmfmnut","TKN-D",2007-12-10,NA,2007-12-10 11:56:00,2,1,1,"<-1>","2007-12-10 11:56:00","1H 0M 0S","2007-12-10 11:56:00","2007-12-10","2007-12-10 09:42:00","2007-12-10 03:07:00",2.23333333333333,8.81666666666667,1.452,0.059,"Falling",1,TRUE
"1092","gtmfmnut","TKN-D",2008-01-08,NA,2008-01-08 10:56:00,2,1,1,"<-1>","2008-01-08 10:56:00","1H 0M 0S","2008-01-08 10:56:00","2008-01-08","2008-01-08 09:16:00","2008-01-08 02:43:00",1.66666666666667,8.21666666666667,1.355,-0.097,"Falling",1,TRUE
"1093","gtmfmnut","TKN-D",2008-02-05,NA,2008-02-05 11:41:00,2,1,1,"<-1>","2008-02-05 11:41:00","1H 0M 0S","2008-02-05 11:41:00","2008-02-05","2008-02-05 08:07:00","2008-02-05 01:35:00",3.56666666666667,10.1,1.293,-0.107,"Falling",1,TRUE
"1094","gtmfmnut","TKN-D",2008-03-10,NA,2008-03-10 15:01:00,2,1,1,"<-1>","2008-03-10 14:01:00","1H 0M 0S","2008-03-10 15:01:00","2008-03-10","2008-03-10 12:22:00","2008-03-10 06:10:00",2.65,8.85,1.366,-0.1,"Falling",1,TRUE
"1095","gtmfmnut","TKN-D",2008-04-21,NA,2008-04-21 12:33:00,2,1,1,"<-1>","2008-04-21 11:33:00","1H 0M 0S","2008-04-21 12:33:00","2008-04-21","2008-04-21 10:57:00","2008-04-21 04:59:00",1.6,7.56666666666667,1.156,0.018,"Falling",1,TRUE
"1096","gtmfmnut","TKN-D",2008-05-20,NA,2008-05-20 13:21:00,2,1,1,"<-1>","2008-05-20 12:21:00","1H 0M 0S","2008-05-20 13:21:00","2008-05-20","2008-05-20 10:29:00","2008-05-20 04:37:00",2.86666666666667,8.73333333333333,0.995,-0.012,"Falling",1,TRUE
"1097","gtmfmnut","TKN-D",2008-06-19,NA,2008-06-19 12:20:00,2,1,1,"<-1>","2008-06-19 11:20:00","1H 0M 0S","2008-06-19 12:20:00","2008-06-19","2008-06-19 10:46:00","2008-06-19 04:53:00",1.56666666666667,7.45,0.915,-0.033,"Falling",1,TRUE
"1098","gtmfmnut","TKN-D",2008-07-02,NA,2008-07-02 11:41:00,2,1,1,"<-1>","2008-07-02 10:41:00","1H 0M 0S","2008-07-02 11:41:00","2008-07-02","2008-07-02 09:21:00","2008-07-02 03:26:00",2.33333333333333,8.25,1.137,-0.163,"Falling",1,TRUE
"1099","gtmfmnut","TKN-D",2008-08-18,NA,2008-08-18 12:29:00,2,1,1,"<-1>","2008-08-18 11:29:00","1H 0M 0S","2008-08-18 12:29:00","2008-08-18","2008-08-18 11:20:00","2008-08-18 05:07:00",1.15,7.36666666666667,1.378,0.062,"Falling",1,TRUE
"1100","gtmfmnut","TKN-D",2008-09-18,NA,2008-09-18 14:43:00,2,1,1,"<-1>","2008-09-18 13:43:00","1H 0M 0S","2008-09-18 14:43:00","2008-09-18","2008-09-18 12:23:00","2008-09-18 05:55:00",2.33333333333333,8.8,1.778,0.149,"Falling",1,TRUE
"1101","gtmfmnut","TKN-D",2008-10-14,NA,2008-10-14 11:48:00,2,1,1,"<-1>","2008-10-14 10:48:00","1H 0M 0S","2008-10-14 11:48:00","2008-10-14","2008-10-14 09:34:00","2008-10-14 03:13:00",2.23333333333333,8.58333333333333,1.73,0.101,"Falling",1,TRUE
"1102","gtmfmnut","TKN-D",2008-11-11,NA,2008-11-11 10:06:00,2,1,1,"<-1>","2008-11-11 10:06:00","1H 0M 0S","2008-11-11 10:06:00","2008-11-11","2008-11-11 07:20:00","2008-11-11 00:53:00",2.76666666666667,9.21666666666667,1.657,0.031,"Falling",1,TRUE
"1103","gtmfmnut","TKN-D",2008-12-16,NA,2008-12-16 14:01:00,2,1,1,"<-1>","2008-12-16 14:01:00","1H 0M 0S","2008-12-16 14:01:00","2008-12-16","2008-12-16 12:17:00","2008-12-16 05:50:00",1.73333333333333,8.18333333333333,1.622,-0.085,"Falling",1,TRUE
"1104","gtmfmnut","TKN-D",2009-01-27,NA,2009-01-27 12:01:00,2,1,1,"<-1>","2009-01-27 12:01:00","1H 0M 0S","2009-01-27 12:01:00","2009-01-27","2009-01-27 10:07:00","2009-01-27 03:39:00",1.9,8.36666666666667,1.306,-0.081,"Falling",1,TRUE
"1105","gtmfmnut","TKN-D",2009-02-10,NA,2009-02-10 11:48:00,2,1,1,"<-1>","2009-02-10 11:48:00","1H 0M 0S","2009-02-10 11:48:00","2009-02-10","2009-02-10 09:54:00","2009-02-10 03:31:00",1.9,8.28333333333333,1.588,-0.299,"Falling",1,TRUE
"1106","gtmfmnut","TKN-D",2009-03-10,NA,2009-03-10 12:29:00,2,1,1,"<-1>","2009-03-10 11:29:00","1H 0M 0S","2009-03-10 12:29:00","2009-03-10","2009-03-10 09:43:00","2009-03-10 03:25:00",2.76666666666667,9.06666666666667,1.51,-0.227,"Falling",1,TRUE
"1107","gtmfmnut","TKN-D",2009-04-22,NA,2009-04-22 11:17:00,2,1,1,"<-1>","2009-04-22 10:17:00","1H 0M 0S","2009-04-22 11:17:00","2009-04-22","2009-04-22 08:06:00","2009-04-22 01:56:00",3.18333333333333,9.35,1.119,-0.028,"Falling",1,TRUE
"1108","gtmfmnut","TKN-D",2009-05-11,NA,2009-05-11 15:26:00,2,1,1,"<-1>","2009-05-11 14:26:00","1H 0M 0S","2009-05-11 15:26:00","2009-05-11","2009-05-11 11:48:00","2009-05-11 05:50:00",3.63333333333333,9.6,1.072,0.006,"Falling",1,TRUE
"1109","gtmfmnut","TKN-D",2009-06-09,NA,2009-06-09 14:25:00,2,1,1,"<-1>","2009-06-09 13:25:00","1H 0M 0S","2009-06-09 14:25:00","2009-06-09","2009-06-09 11:24:00","2009-06-09 05:28:00",3.01666666666667,8.95,0.97,-0.027,"Falling",1,TRUE
"1110","gtmfmnut","TKN-D",2009-07-21,NA,2009-07-21 13:01:00,2,1,1,"<-1>","2009-07-21 12:01:00","1H 0M 0S","2009-07-21 13:01:00","2009-07-21","2009-07-21 09:20:00","2009-07-21 03:22:00",3.68333333333333,9.65,1.213,-0.13,"Falling",1,TRUE
"1111","gtmfmnut","TKN-D",2009-08-04,NA,2009-08-04 13:15:00,2,1,1,"<-1>","2009-08-04 12:15:00","1H 0M 0S","2009-08-04 13:15:00","2009-08-04","2009-08-04 09:03:00","2009-08-04 03:12:00",4.2,10.05,1.112,0.168,"Falling",1,TRUE
"1112","gtmfmnut","TKN-D",2009-09-02,NA,2009-09-02 13:10:00,2,1,1,"<-1>","2009-09-02 12:10:00","1H 0M 0S","2009-09-02 13:10:00","2009-09-02","2009-09-02 08:34:00","2009-09-02 02:35:00",4.6,10.5833333333333,1.296,0.29,"Falling",1,TRUE
"1113","gtmfmnut","TKN-D",2009-10-14,NA,2009-10-14 11:41:00,2,1,1,"<-1>","2009-10-14 10:41:00","1H 0M 0S","2009-10-14 11:41:00","2009-10-14","2009-10-14 06:44:00","2009-10-14 00:27:00",4.95,11.2333333333333,1.568,0.24,"Falling",1,TRUE
"1114","gtmfmnut","TKN-D",2009-11-03,NA,2009-11-03 13:29:00,2,1,1,"<-1>","2009-11-03 13:29:00","1H 0M 0S","2009-11-03 13:29:00","2009-11-03","2009-11-03 09:25:00","2009-11-03 02:56:00",4.06666666666667,10.55,1.715,0.078,"Falling",1,TRUE
"1115","gtmfmnut","TKN-D",2009-12-15,NA,2009-12-15 13:40:00,2,1,1,"<-1>","2009-12-15 13:40:00","1H 0M 0S","2009-12-15 13:40:00","2009-12-15","2009-12-15 08:23:00","2009-12-15 01:52:00",5.28333333333333,11.8,1.553,0.029,"Falling",1,TRUE
"1116","gtmfmnut","TKN-D",2010-01-13,NA,2010-01-13 10:11:00,2,1,1,"<-1>","2010-01-13 10:11:00","1H 0M 0S","2010-01-13 10:11:00","2010-01-13","2010-01-13 08:03:00","2010-01-13 01:31:00",2.13333333333333,8.66666666666667,1.382,0.002,"Falling",1,TRUE
"1117","gtmfmnut","TKN-D",2010-02-16,NA,2010-02-16 15:46:00,2,1,1,"<-1>","2010-02-16 15:46:00","1H 0M 0S","2010-02-16 15:46:00","2010-02-16","2010-02-16 10:50:00","2010-02-16 04:32:00",4.93333333333333,11.2333333333333,1.268,0.009,"Falling",1,TRUE
"1118","gtmfmnut","TKN-D",2010-03-16,NA,2010-03-16 15:28:00,2,1,1,"<-1>","2010-03-16 14:28:00","1H 0M 0S","2010-03-16 15:28:00","2010-03-16","2010-03-16 10:45:00","2010-03-16 04:34:00",4.71666666666667,10.9,1.243,-0.022,"Falling",1,TRUE
"1119","gtmfmnut","TKN-D",2010-04-14,NA,2010-04-14 14:13:00,2,1,1,"<-1>","2010-04-14 13:13:00","1H 0M 0S","2010-04-14 14:13:00","2010-04-14","2010-04-14 10:15:00","2010-04-14 04:11:00",3.96666666666667,10.0333333333333,1.147,-0.045,"Falling",1,TRUE
"1120","gtmfmnut","TKN-D",2010-05-11,NA,2010-05-11 13:22:00,2,1,1,"<-1>","2010-05-11 12:22:00","1H 0M 0S","2010-05-11 13:22:00","2010-05-11","2010-05-11 08:15:00","2010-05-11 02:14:00",5.11666666666667,11.1333333333333,1.014,-0.005,"Falling",1,TRUE
"1121","gtmfmnut","TKN-D",2010-06-09,NA,2010-06-09 11:31:00,2,1,1,"<-1>","2010-06-09 10:31:00","1H 0M 0S","2010-06-09 11:31:00","2010-06-09","2010-06-09 07:37:00","2010-06-09 01:40:00",3.9,9.85,0.925,0,"Falling",1,TRUE
"1122","gtmfmnut","TKN-D",2010-07-13,NA,2010-07-13 14:36:00,2,1,1,"<-1>","2010-07-13 13:36:00","1H 0M 0S","2010-07-13 14:36:00","2010-07-13","2010-07-13 11:32:00","2010-07-13 05:23:00",3.06666666666667,9.21666666666667,1.265,-0.231,"Falling",1,TRUE
"1123","gtmfmnut","TKN-D",2010-08-10,NA,2010-08-10 13:57:00,2,1,1,"<-1>","2010-08-10 12:57:00","1H 0M 0S","2010-08-10 13:57:00","2010-08-10","2010-08-10 10:15:00","2010-08-10 04:07:00",3.7,9.83333333333333,1.448,-0.117,"Falling",1,TRUE
"1124","gtmfmnut","TKN-D",2010-09-07,NA,2010-09-07 14:06:00,2,1,1,"<-1>","2010-09-07 13:06:00","1H 0M 0S","2010-09-07 14:06:00","2010-09-07","2010-09-07 08:59:00","2010-09-07 02:49:00",5.11666666666667,11.2833333333333,1.614,0.035,"Falling",1,TRUE
"1125","gtmfmnut","TKN-D",2010-10-05,NA,2010-10-05 12:30:00,2,1,1,"<-1>","2010-10-05 11:30:00","1H 0M 0S","2010-10-05 12:30:00","2010-10-05","2010-10-05 07:47:00","2010-10-05 01:30:00",4.71666666666667,11,1.666,0.136,"Falling",1,TRUE
